tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0033855,movie,Lucky Devils,Lucky Devils,0,1941,\N,62,"Crime,Film-Noir,Mystery"
tt0033861,movie,The Mad Doctor,The Mad Doctor,0,1940,\N,90,"Crime,Film-Noir,Romance"
tt0033870,movie,The Maltese Falcon,The Maltese Falcon,0,1941,\N,100,"Crime,Film-Noir,Mystery"
tt0033954,movie,The Night of January 16th,The Night of January 16th,0,1941,\N,80,"Crime,Drama,Film-Noir"
tt0033987,movie,Out of the Fog,Out of the Fog,0,1941,\N,85,"Crime,Drama,Film-Noir"
tt0033998,movie,Paper Bullets,Paper Bullets,0,1941,\N,72,"Crime,Drama,Film-Noir"
tt0034158,movie,Scotland Yard,Scotland Yard,0,1941,\N,68,"Crime,Drama,Film-Noir"
tt0034163,movie,Sealed Lips,Sealed Lips,0,1942,\N,62,"Crime,Drama,Film-Noir"
tt0034173,movie,Shadows on the Stairs,Shadows on the Stairs,0,1941,\N,64,"Crime,Drama,Film-Noir"
tt0034175,movie,The Shanghai Gesture,The Shanghai Gesture,0,1941,\N,95,"Crime,Drama,Film-Noir"
tt0034235,movie,Strange Alibi,Strange Alibi,0,1941,\N,63,"Crime,Drama,Film-Noir"
tt0034248,movie,Suspicion,Suspicion,0,1941,\N,99,"Film-Noir,Mystery,Thriller"
tt0034399,movie,A Woman's Face,A Woman's Face,0,1941,\N,106,"Drama,Film-Noir,Thriller"
tt0034435,movie,Derailed,Afsporet,0,1942,\N,102,"Crime,Drama,Film-Noir"
tt0034513,movie,The Big Shot,The Big Shot,0,1942,\N,82,"Crime,Drama,Film-Noir"
tt0034621,movie,Criminal Investigator,Criminal Investigator,0,1942,\N,61,"Crime,Drama,Film-Noir"
tt0034622,movie,Crossroads,Crossroads,0,1942,\N,83,"Crime,Drama,Film-Noir"
tt0034717,movie,The Falcon's Brother,The Falcon's Brother,0,1942,\N,63,"Crime,Drama,Film-Noir"
tt0034732,movie,Fingers at the Window,Fingers at the Window,0,1942,\N,80,"Crime,Drama,Film-Noir"
tt0034740,movie,Fly-By-Night,Fly-By-Night,0,1942,\N,74,"Comedy,Drama,Film-Noir"
tt0034798,movie,The Glass Key,The Glass Key,0,1942,\N,85,"Crime,Drama,Film-Noir"
tt0034922,movie,Journey Into Fear,Journey Into Fear,0,1943,\N,68,"Drama,Film-Noir,Thriller"
tt0034941,movie,Kid Glove Killer,Kid Glove Killer,0,1942,\N,74,"Crime,Drama,Film-Noir"
tt0034959,movie,Lady Gangster,Lady Gangster,0,1942,\N,62,"Crime,Drama,Film-Noir"
tt0034988,movie,London Blackout Murders,London Blackout Murders,0,1943,\N,59,"Crime,Drama,Film-Noir"
tt0035082,movie,Moontide,Moontide,0,1942,\N,94,"Crime,Drama,Film-Noir"
tt0035090,movie,Mr. District Attorney in the Carter Case,Mr. District Attorney in the Carter Case,0,1941,\N,52,"Crime,Drama,Film-Noir"
tt0035107,movie,Mystery of Marie Roget,Mystery of Marie Roget,0,1942,\N,61,"Crime,Drama,Film-Noir"
tt0035127,movie,Nightmare,Nightmare,0,1942,\N,81,"Film-Noir,Mystery,Romance"
tt0035233,movie,Quiet Please: Murder,Quiet Please: Murder,0,1942,\N,70,"Crime,Drama,Film-Noir"
tt0035388,movie,Street of Chance,Street of Chance,0,1942,\N,74,"Crime,Drama,Film-Noir"
tt0035432,movie,This Gun for Hire,This Gun for Hire,0,1942,\N,81,"Crime,Drama,Film-Noir"
tt0035443,movie,Time to Kill,Time to Kill,0,1942,\N,61,"Comedy,Crime,Film-Noir"
tt0035562,movie,Wildcat,Wildcat,0,1942,\N,70,"Adventure,Drama,Film-Noir"
tt0035706,movie,Calling Dr. Death,Calling Dr. Death,0,1943,\N,63,"Film-Noir,Horror,Mystery"
tt0035740,movie,City Without Men,City Without Men,0,1943,\N,75,"Crime,Drama,Film-Noir"
tt0035850,movie,Eyes of the Underworld,Eyes of the Underworld,0,1942,\N,61,"Crime,Drama,Film-Noir"
tt0035854,movie,The Falcon Strikes Back,The Falcon Strikes Back,0,1943,\N,66,"Crime,Drama,Film-Noir"
tt0035855,movie,The Falcon and the Co-eds,The Falcon and the Co-eds,0,1943,\N,67,"Crime,Drama,Film-Noir"
tt0035856,movie,The Falcon in Danger,The Falcon in Danger,0,1943,\N,69,"Crime,Film-Noir,Mystery"
tt0035860,movie,The Fallen Sparrow,The Fallen Sparrow,0,1943,\N,94,"Film-Noir,Mystery"
tt0035944,movie,Girls in Chains,Girls in Chains,0,1943,\N,75,"Crime,Drama,Film-Noir"
tt0035966,movie,Hangmen Also Die!,Hangmen Also Die!,0,1943,\N,134,"Drama,Film-Noir,Thriller"
tt0036104,movie,The Leopard Man,The Leopard Man,0,1943,\N,66,"Film-Noir,Horror,Thriller"
tt0036255,movie,The Pay Off,The Pay Off,0,1942,\N,74,"Action,Crime,Film-Noir"
tt0036260,movie,Phantom Lady,Phantom Lady,0,1944,\N,87,"Crime,Drama,Film-Noir"
tt0036342,movie,Shadow of a Doubt,Shadow of a Doubt,0,1943,\N,108,"Film-Noir,Thriller"
tt0036531,movie,Whispering Footsteps,Whispering Footsteps,0,1943,\N,54,"Crime,Drama,Film-Noir"
tt0036711,movie,Christmas Holiday,Christmas Holiday,0,1944,\N,93,"Crime,Drama,Film-Noir"
tt0036736,movie,Cecile Is Dead,Cécile est morte!,0,1944,\N,90,"Crime,Drama,Film-Noir"
tt0036741,movie,Dangerous Passage,Dangerous Passage,0,1944,\N,60,"Drama,Film-Noir"
tt0036743,movie,Dark Mountain,Dark Mountain,0,1944,\N,56,"Crime,Drama,Film-Noir"
tt0036745,movie,Dark Waters,Dark Waters,0,1944,\N,90,"Drama,Film-Noir,Mystery"
tt0036749,movie,Dead Man's Eyes,Dead Man's Eyes,0,1944,\N,64,"Crime,Drama,Film-Noir"
tt0036775,movie,Double Indemnity,Double Indemnity,0,1944,\N,107,"Crime,Drama,Film-Noir"
tt0036790,movie,End of the Road,End of the Road,0,1944,\N,51,"Crime,Drama,Film-Noir"
tt0036794,movie,Enter Arsene Lupin,Enter Arsene Lupin,0,1944,\N,72,"Drama,Film-Noir"
tt0036807,movie,Experiment Perilous,Experiment Perilous,0,1944,\N,91,"Film-Noir,Romance,Thriller"
tt0036809,movie,The Falcon Out West,The Falcon Out West,0,1944,\N,64,"Crime,Drama,Film-Noir"
tt0036810,movie,The Falcon in Hollywood,The Falcon in Hollywood,0,1944,\N,67,"Crime,Drama,Film-Noir"
tt0036811,movie,The Falcon in Mexico,The Falcon in Mexico,0,1944,\N,70,"Crime,Film-Noir,Mystery"
tt0036866,movie,The Girl Who Dared,The Girl Who Dared,0,1944,\N,56,"Crime,Film-Noir,Mystery"
tt0036886,movie,Guest in the House,Guest in the House,0,1944,\N,100,"Drama,Film-Noir,Mystery"
tt0036892,movie,The Hairy Ape,The Hairy Ape,0,1944,\N,92,"Drama,Film-Noir"
tt0037001,movie,Lady in the Death House,Lady in the Death House,0,1944,\N,56,"Crime,Drama,Film-Noir"
tt0037008,movie,Laura,Laura,0,1944,\N,88,"Drama,Film-Noir,Mystery"
tt0037046,movie,The Man in Half Moon Street,The Man in Half Moon Street,0,1944,\N,92,"Drama,Film-Noir,Horror"
tt0037055,movie,The Mask of Dimitrios,The Mask of Dimitrios,0,1944,\N,95,"Crime,Drama,Film-Noir"
tt0037075,movie,Ministry of Fear,Ministry of Fear,0,1944,\N,86,"Crime,Drama,Film-Noir"
tt0037078,movie,The Missing Juror,The Missing Juror,0,1944,\N,66,"Crime,Film-Noir,Mystery"
tt0037089,movie,Moss Rose,Moss Rose,0,1947,\N,82,"Action,Crime,Film-Noir"
tt0037100,movie,Murder in the Blue Room,Murder in the Blue Room,0,1944,\N,61,"Comedy,Crime,Film-Noir"
tt0037101,movie,"Murder, My Sweet","Murder, My Sweet",0,1944,\N,95,"Crime,Drama,Film-Noir"
tt0037130,movie,A Night of Adventure,A Night of Adventure,0,1944,\N,65,"Crime,Film-Noir,Mystery"
tt0037186,movie,Port of 40 Thieves,Port of 40 Thieves,0,1944,\N,58,"Crime,Drama,Film-Noir"
tt0037263,movie,The Seventh Cross,The Seventh Cross,0,1944,\N,112,"Drama,Film-Noir,Mystery"
tt0037318,movie,Strangers in the Night,Strangers in the Night,0,1944,\N,56,"Crime,Drama,Film-Noir"
tt0037325,movie,Summer Storm,Summer Storm,0,1944,\N,106,"Crime,Drama,Film-Noir"
tt0037330,movie,The Suspect,The Suspect,0,1944,\N,85,"Drama,Film-Noir,Thriller"
tt0037346,movie,Tampico,Tampico,0,1944,\N,75,"Crime,Drama,Film-Noir"
tt0037365,movie,The Thin Man Goes Home,The Thin Man Goes Home,0,1944,\N,100,"Film-Noir,Mystery"
tt0037382,movie,To Have and Have Not,To Have and Have Not,0,1944,\N,100,"Adventure,Comedy,Film-Noir"
tt0037438,movie,Voice in the Wind,Voice in the Wind,0,1944,\N,85,"Crime,Drama,Film-Noir"
tt0037458,movie,When Strangers Marry,When Strangers Marry,0,1944,\N,67,"Crime,Drama,Film-Noir"
tt0037461,movie,The Whistler,The Whistler,0,1944,\N,59,"Film-Noir,Mystery"
tt0037469,movie,The Woman in the Window,The Woman in the Window,0,1944,\N,107,"Crime,Drama,Film-Noir"
tt0037505,movie,Allotment Wives,Allotment Wives,0,1945,\N,80,"Crime,Drama,Film-Noir"
tt0037518,movie,Apology for Murder,Apology for Murder,0,1945,\N,67,"Crime,Drama,Film-Noir"
tt0037539,movie,Bewitched,Bewitched,0,1945,\N,65,"Crime,Drama,Film-Noir"
tt0037559,movie,The Brighton Strangler,The Brighton Strangler,0,1945,\N,67,"Crime,Drama,Film-Noir"
tt0037598,movie,Circumstantial Evidence,Circumstantial Evidence,0,1945,\N,68,"Crime,Drama,Film-Noir"
tt0037611,movie,Conflict,Conflict,0,1945,\N,86,"Drama,Film-Noir,Mystery"
tt0037615,movie,Cornered,Cornered,0,1945,\N,102,"Drama,Film-Noir,Thriller"
tt0037622,movie,"Crime, Inc.","Crime, Inc.",0,1945,\N,75,"Crime,Drama,Film-Noir"
tt0037623,movie,The Crimson Canary,The Crimson Canary,0,1945,\N,64,"Crime,Film-Noir,Mystery"
tt0037631,movie,Dancing in Manhattan,Dancing in Manhattan,0,1944,\N,60,"Comedy,Crime,Film-Noir"
tt0037632,movie,Danger Signal,Danger Signal,0,1945,\N,78,"Crime,Drama,Film-Noir"
tt0037633,movie,Dangerous Intruder,Dangerous Intruder,0,1945,\N,65,"Crime,Drama,Film-Noir"
tt0037638,movie,Detour,Detour,0,1945,\N,66,"Crime,Drama,Film-Noir"
tt0037678,movie,Escape in the Fog,Escape in the Fog,0,1945,\N,63,"Adventure,Film-Noir,Mystery"
tt0037690,movie,The Falcon in San Francisco,The Falcon in San Francisco,0,1945,\N,66,"Crime,Film-Noir,Mystery"
tt0037691,movie,Fallen Angel,Fallen Angel,0,1945,\N,98,"Crime,Film-Noir,Mystery"
tt0037693,movie,The Fatal Witness,The Fatal Witness,0,1945,\N,59,"Drama,Film-Noir,Mystery"
tt0037749,movie,The Great Flamarion,The Great Flamarion,0,1945,\N,78,"Crime,Drama,Film-Noir"
tt0037752,movie,Grissly's Millions,Grissly's Millions,0,1945,\N,71,"Crime,Film-Noir,Mystery"
tt0037794,movie,The House of Fear,The House of Fear,0,1945,\N,69,"Crime,Film-Noir,Mystery"
tt0037795,movie,The House on 92nd Street,The House on 92nd Street,0,1945,\N,88,"Crime,Drama,Film-Noir"
tt0037829,movie,Jealousy,Jealousy,0,1945,\N,71,"Film-Noir,Mystery"
tt0037832,movie,Johnny Angel,Johnny Angel,0,1945,\N,79,"Crime,Drama,Film-Noir"
tt0037858,movie,The Lady Confesses,The Lady Confesses,0,1945,\N,64,"Crime,Drama,Film-Noir"
tt0037859,movie,Lady on a Train,Lady on a Train,0,1945,\N,94,"Comedy,Crime,Film-Noir"
tt0037865,movie,Leave Her to Heaven,Leave Her to Heaven,0,1945,\N,110,"Drama,Film-Noir,Romance"
tt0037884,movie,The Lost Weekend,The Lost Weekend,0,1945,\N,101,"Drama,Film-Noir"
tt0037913,movie,Mildred Pierce,Mildred Pierce,0,1945,\N,111,"Crime,Drama,Film-Noir"
tt0037932,movie,My Name Is Julia Ross,My Name Is Julia Ross,0,1945,\N,65,"Crime,Drama,Film-Noir"
tt0037985,movie,The Phantom of 42nd Street,The Phantom of 42nd Street,0,1945,\N,58,"Crime,Film-Noir,Mystery"
tt0037989,movie,Pillow of Death,Pillow of Death,0,1945,\N,66,"Drama,Film-Noir,Horror"
tt0037997,movie,The Power of the Whistler,The Power of the Whistler,0,1945,\N,66,"Crime,Film-Noir,Romance"
tt0038030,movie,River Gang,River Gang,0,1945,\N,60,"Crime,Drama,Film-Noir"
tt0038057,movie,Scarlet Street,Scarlet Street,0,1945,\N,102,"Crime,Drama,Film-Noir"
tt0038073,movie,Girl on the Spot,Girl on the Spot,0,1946,\N,75,"Crime,Drama,Film-Noir"
tt0038109,movie,Spellbound,Spellbound,0,1945,\N,111,"Film-Noir,Mystery,Romance"
tt0038110,movie,The Spider,The Spider,0,1945,\N,63,"Crime,Film-Noir,Mystery"
tt0038123,movie,The Strange Affair of Uncle Harry,The Strange Affair of Uncle Harry,0,1945,\N,80,"Drama,Film-Noir"
tt0038126,movie,Strange Illusion,Strange Illusion,0,1945,\N,87,"Crime,Drama,Film-Noir"
tt0038199,movie,Two O'Clock Courage,Two O'Clock Courage,0,1945,\N,68,"Crime,Drama,Film-Noir"
tt0038205,movie,The Unseen,The Unseen,0,1945,\N,80,"Drama,Film-Noir,Horror"
tt0038230,movie,Voice of the Whistler,Voice of the Whistler,0,1945,\N,60,"Drama,Film-Noir"
tt0038285,movie,Accomplice,Accomplice,0,1946,\N,68,"Film-Noir,Mystery,Thriller"
tt0038346,movie,Behind Green Lights,Behind Green Lights,0,1946,\N,64,"Drama,Film-Noir,Mystery"
tt0038349,movie,Below the Deadline,Below the Deadline,0,1946,\N,65,"Crime,Drama,Film-Noir"
tt0038355,movie,The Big Sleep,The Big Sleep,0,1946,\N,114,"Crime,Film-Noir,Mystery"
tt0038360,movie,Black Angel,Black Angel,0,1946,\N,81,"Adventure,Crime,Film-Noir"
tt0038369,movie,The Blue Dahlia,The Blue Dahlia,0,1946,\N,96,"Crime,Film-Noir,Mystery"
tt0038409,movie,The Chase,The Chase,0,1946,\N,86,"Crime,Film-Noir,Romance"
tt0038417,movie,Cloak and Dagger,Cloak and Dagger,0,1946,\N,106,"Adventure,Film-Noir,Romance"
tt0038429,movie,Crack-Up,Crack-Up,0,1946,\N,93,"Crime,Drama,Film-Noir"
tt0038431,movie,Crime of the Century,Crime of the Century,0,1946,\N,56,"Crime,Drama,Film-Noir"
tt0038446,movie,Danger Woman,Danger Woman,0,1946,\N,59,"Crime,Drama,Film-Noir"
tt0038453,movie,The Dark Corner,The Dark Corner,0,1946,\N,99,"Crime,Drama,Film-Noir"
tt0038455,movie,The Dark Mirror,The Dark Mirror,0,1946,\N,85,"Crime,Drama,Film-Noir"
tt0038458,movie,Deadline at Dawn,Deadline at Dawn,0,1946,\N,83,"Crime,Film-Noir,Mystery"
tt0038461,movie,Deception,Deception,0,1946,\N,115,"Drama,Film-Noir,Music"
tt0038462,movie,Decoy,Decoy,0,1946,\N,76,"Crime,Drama,Film-Noir"
tt0038518,movie,The Falcon's Adventure,The Falcon's Adventure,0,1946,\N,61,"Film-Noir,Mystery"
tt0038524,movie,Fear,Fear,0,1946,\N,68,"Drama,Film-Noir,Mystery"
tt0038529,movie,Flight to Nowhere,Flight to Nowhere,0,1946,\N,79,"Crime,Drama,Film-Noir"
tt0038559,movie,Gilda,Gilda,0,1946,\N,110,"Drama,Film-Noir,Romance"
tt0038565,movie,The Glass Alibi,The Glass Alibi,0,1946,\N,68,"Crime,Drama,Film-Noir"
tt0038640,movie,The Inner Circle,The Inner Circle,0,1946,\N,57,"Crime,Film-Noir,Mystery"
tt0038643,movie,Inside Job,Inside Job,0,1946,\N,65,"Crime,Drama,Film-Noir"
tt0038669,movie,The Killers,The Killers,0,1946,\N,103,"Crime,Drama,Film-Noir"
tt0038683,movie,The Last Crooked Mile,The Last Crooked Mile,0,1946,\N,67,"Crime,Drama,Film-Noir"
tt0038700,movie,The Locket,The Locket,0,1946,\N,85,"Crime,Drama,Film-Noir"
tt0038714,movie,The Madonna's Secret,The Madonna's Secret,0,1946,\N,79,"Crime,Drama,Film-Noir"
tt0038721,movie,The Man I Love,The Man I Love,0,1946,\N,96,"Drama,Film-Noir,Music"
tt0038731,movie,The Mask of Diijon,The Mask of Diijon,0,1946,\N,73,"Drama,Film-Noir,Mystery"
tt0038766,movie,Mysterious Intruder,Mysterious Intruder,0,1946,\N,61,"Crime,Film-Noir,Mystery"
tt0038768,movie,The Mysterious Mr. Valentine,The Mysterious Mr. Valentine,0,1946,\N,56,"Crime,Drama,Film-Noir"
tt0038774,movie,Night Editor,Night Editor,0,1946,\N,68,"Crime,Drama,Film-Noir"
tt0038780,movie,Nobody Lives Forever,Nobody Lives Forever,0,1946,\N,100,"Crime,Drama,Film-Noir"
tt0038782,movie,Nocturne,Nocturne,0,1946,\N,87,"Crime,Drama,Film-Noir"
tt0038787,movie,Notorious,Notorious,0,1946,\N,102,"Drama,Film-Noir,Romance"
tt0038828,movie,Passkey to Danger,Passkey to Danger,0,1946,\N,58,"Crime,Film-Noir,Mystery"
tt0038854,movie,The Postman Always Rings Twice,The Postman Always Rings Twice,0,1946,\N,113,"Crime,Drama,Film-Noir"
tt0038917,movie,The Secret of the Whistler,The Secret of the Whistler,0,1946,\N,65,"Drama,Film-Noir"
tt0038927,movie,Shadow of a Woman,Shadow of a Woman,0,1946,\N,78,"Drama,Film-Noir,Thriller"
tt0038928,movie,Shadowed,Shadowed,0,1946,\N,70,"Crime,Drama,Film-Noir"
tt0038937,movie,Shock,Shock,0,1946,\N,70,"Film-Noir,Thriller"
tt0038956,movie,Smooth as Silk,Smooth as Silk,0,1946,\N,64,"Crime,Drama,Film-Noir"
tt0038958,movie,So Dark the Night,So Dark the Night,0,1946,\N,71,"Crime,Film-Noir,Mystery"
tt0038965,movie,Somewhere in the Night,Somewhere in the Night,0,1946,\N,110,"Crime,Drama,Film-Noir"
tt0038973,movie,Specter of the Rose,Specter of the Rose,0,1946,\N,90,"Drama,Film-Noir,Music"
tt0038982,movie,Step by Step,Step by Step,0,1946,\N,62,"Crime,Drama,Film-Noir"
tt0038986,movie,Strange Impersonation,Strange Impersonation,0,1946,\N,68,"Drama,Film-Noir,Thriller"
tt0038988,movie,The Strange Love of Martha Ivers,The Strange Love of Martha Ivers,0,1946,\N,116,"Drama,Film-Noir,Romance"
tt0038991,movie,The Stranger,The Stranger,0,1946,\N,95,"Crime,Drama,Film-Noir"
tt0039000,movie,Suspense,Suspense,0,1946,\N,101,"Drama,Film-Noir,Romance"
tt0039015,movie,Temptation,Temptation,0,1946,\N,98,"Drama,Film-Noir,Thriller"
tt0039017,movie,Terror by Night,Terror by Night,0,1946,\N,60,"Crime,Drama,Film-Noir"
tt0039023,movie,They Made Me a Killer,They Made Me a Killer,0,1946,\N,64,"Crime,Drama,Film-Noir"
tt0039029,movie,Three Strangers,Three Strangers,0,1946,\N,92,"Crime,Drama,Film-Noir"
tt0039050,movie,The Truth About Murder,The Truth About Murder,0,1946,\N,63,"Comedy,Film-Noir,Mystery"
tt0039066,movie,Undercurrent,Undercurrent,0,1946,\N,116,"Drama,Film-Noir,Thriller"
tt0039080,movie,The Verdict,The Verdict,0,1946,\N,86,"Crime,Drama,Film-Noir"
tt0039101,movie,Whistle Stop,Whistle Stop,0,1946,\N,85,"Crime,Drama,Film-Noir"
tt0039127,movie,The Thirteenth Hour,The Thirteenth Hour,0,1947,\N,65,"Film-Noir,Mystery"
tt0039160,movie,The Arnelo Affair,The Arnelo Affair,0,1947,\N,86,"Crime,Drama,Film-Noir"
tt0039170,movie,Backlash,Backlash,0,1947,\N,66,"Crime,Film-Noir,Mystery"
tt0039185,movie,The Big Fix,The Big Fix,0,1947,\N,63,"Crime,Drama,Film-Noir"
tt0039187,movie,Big Town After Dark,Big Town After Dark,0,1947,\N,69,"Crime,Drama,Film-Noir"
tt0039194,movie,Blackmail,Blackmail,0,1947,\N,67,"Action,Crime,Film-Noir"
tt0039197,movie,Blind Spot,Blind Spot,0,1947,\N,73,"Crime,Drama,Film-Noir"
tt0039204,movie,Body and Soul,Body and Soul,0,1947,\N,104,"Drama,Film-Noir,Sport"
tt0039208,movie,Boomerang!,Boomerang!,0,1947,\N,88,"Crime,Drama,Film-Noir"
tt0039211,movie,Born to Kill,Born to Kill,0,1947,\N,92,"Crime,Drama,Film-Noir"
tt0039217,movie,The Brasher Doubloon,The Brasher Doubloon,0,1947,\N,72,"Crime,Drama,Film-Noir"
tt0039220,movie,Brighton Rock,Brighton Rock,0,1948,\N,92,"Crime,Drama,Film-Noir"
tt0039224,movie,Brute Force,Brute Force,0,1947,\N,98,"Crime,Drama,Film-Noir"
tt0039230,movie,Bury Me Dead,Bury Me Dead,0,1947,\N,68,"Crime,Drama,Film-Noir"
tt0039286,movie,Crossfire,Crossfire,0,1947,\N,86,"Crime,Drama,Film-Noir"
tt0039288,movie,Cry Wolf,Cry Wolf,0,1947,\N,83,"Crime,Drama,Film-Noir"
tt0039297,movie,Dancing with Crime,Dancing with Crime,0,1947,\N,83,"Crime,Drama,Film-Noir"
tt0039302,movie,Dark Passage,Dark Passage,0,1947,\N,106,"Film-Noir,Thriller"
tt0039305,movie,Dead Reckoning,Dead Reckoning,0,1946,\N,100,"Crime,Drama,Film-Noir"
tt0039306,movie,Dear Murderer,Dear Murderer,0,1947,\N,90,"Crime,Drama,Film-Noir"
tt0039311,movie,Desert Fury,Desert Fury,0,1947,\N,96,"Crime,Drama,Film-Noir"
tt0039313,movie,Desperate,Desperate,0,1947,\N,73,"Crime,Film-Noir,Thriller"
tt0039317,movie,The Devil Thumbs a Ride,The Devil Thumbs a Ride,0,1947,\N,62,"Crime,Drama,Film-Noir"
tt0039325,movie,Mr. District Attorney,Mr. District Attorney,0,1947,\N,81,"Crime,Drama,Film-Noir"
tt0039335,movie,A Double Life,A Double Life,0,1947,\N,104,"Crime,Drama,Film-Noir"
tt0039372,movie,Fear in the Night,Fear in the Night,0,1946,\N,72,"Crime,Drama,Film-Noir"
tt0039386,movie,The Flame,The Flame,0,1947,\N,97,"Crime,Drama,Film-Noir"
tt0039389,movie,For You I Die,For You I Die,0,1947,\N,76,"Crime,Drama,Film-Noir"
tt0039396,movie,Framed,Framed,0,1947,\N,82,"Crime,Drama,Film-Noir"
tt0039410,movie,The Gangster,The Gangster,0,1947,\N,84,"Crime,Drama,Film-Noir"
tt0039439,movie,The Guilty,The Guilty,0,1947,\N,71,"Crime,Film-Noir,Mystery"
tt0039463,movie,High Tide,High Tide,0,1947,\N,72,"Crime,Drama,Film-Noir"
tt0039464,movie,High Wall,High Wall,0,1947,\N,99,"Crime,Drama,Film-Noir"
tt0039482,movie,I Walk Alone,I Walk Alone,0,1947,\N,97,"Crime,Drama,Film-Noir"
tt0039498,movie,The Invisible Wall,The Invisible Wall,0,1947,\N,72,"Crime,Drama,Film-Noir"
tt0039515,movie,Johnny O'Clock,Johnny O'Clock,0,1947,\N,96,"Crime,Drama,Film-Noir"
tt0039529,movie,Key Witness,Key Witness,0,1947,\N,67,"Crime,Drama,Film-Noir"
tt0039536,movie,Kiss of Death,Kiss of Death,0,1947,\N,99,"Crime,Drama,Film-Noir"
tt0039545,movie,Lady in the Lake,Lady in the Lake,0,1946,\N,105,"Crime,Film-Noir,Mystery"
tt0039550,movie,Larceny,Larceny,0,1948,\N,89,"Crime,Drama,Film-Noir"
tt0039581,movie,The Long Night,The Long Night,0,1947,\N,101,"Drama,Film-Noir"
tt0039583,movie,The Lost Moment,The Lost Moment,0,1947,\N,89,"Drama,Film-Noir,Romance"
tt0039589,movie,Lured,Lured,0,1947,\N,102,"Crime,Drama,Film-Noir"
tt0039661,movie,Nightmare Alley,Nightmare Alley,0,1947,\N,110,"Drama,Film-Noir"
tt0039666,movie,Nora Prentiss,Nora Prentiss,0,1947,\N,111,"Drama,Film-Noir"
tt0039677,movie,Odd Man Out,Odd Man Out,0,1947,\N,116,"Crime,Drama,Film-Noir"
tt0039686,movie,The Other Love,The Other Love,0,1947,\N,95,"Drama,Film-Noir,Romance"
tt0039689,movie,Out of the Past,Out of the Past,0,1947,\N,97,"Crime,Drama,Film-Noir"
tt0039725,movie,Possessed,Possessed,0,1947,\N,108,"Crime,Drama,Film-Noir"
tt0039730,movie,The Pretender,The Pretender,0,1947,\N,69,"Crime,Drama,Film-Noir"
tt0039742,movie,May God Forgive Me,Que Dios me perdone,0,1948,\N,97,"Drama,Film-Noir"
tt0039748,movie,Railroaded!,Railroaded!,0,1947,\N,72,"Crime,Drama,Film-Noir"
tt0039757,movie,The Red House,The Red House,0,1947,\N,100,"Drama,Film-Noir,Mystery"
tt0039768,movie,Ride the Pink Horse,Ride the Pink Horse,0,1947,\N,101,"Drama,Film-Noir,Mystery"
tt0039807,movie,Second Chance,Second Chance,0,1947,\N,63,"Crime,Drama,Film-Noir"
tt0039820,movie,Shoot to Kill,Shoot to Kill,0,1947,\N,64,"Crime,Drama,Film-Noir"
tt0039821,movie,The Shop at Sly Corner,The Shop at Sly Corner,0,1947,\N,91,"Crime,Drama,Film-Noir"
tt0039881,movie,T-Men,T-Men,0,1947,\N,92,"Crime,Film-Noir,Thriller"
tt0039883,movie,Take My Life,Take My Life,0,1947,\N,79,"Crime,Drama,Film-Noir"
