tconst,ordering,nconst,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,age
tt0032209,2.0,nm0000028,movie,Angels Over Broadway,0.0,\N,79,movie,Angels Over Broadway,Angels Over Broadway,0,1940,\N,79,"Adventure,Comedy,Crime",Rita Hayworth,1918,1987,"actress,producer,soundtrack","tt0038559,tt0040525,tt0035103,tt0036723",22
tt0032231,1.0,nm0399955,movie,Babies for Sale,0.0,\N,65,movie,Babies for Sale,Babies for Sale,0,1940,\N,65,"Crime,Drama",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",24
tt0032245,2.0,nm0450810,movie,Before I Hang,0.0,\N,62,movie,Before I Hang,Before I Hang,0,1940,\N,62,"Crime,Horror,Sci-Fi",Evelyn Keyes,1916,2008,"actress,soundtrack,archive_footage","tt0048605,tt0043938,tt0041663,tt0031381",24
tt0032246,2.0,nm0202589,movie,Behind the News,0.0,\N,75,movie,Behind the News,Behind the News,0,1940,\N,75,"Action,Comedy,Crime",Doris Davenport,1917,1980,"actress,soundtrack,archive_footage","tt0032246,tt0033253,tt0025347,tt0031955",23
tt0032257,3.0,nm0011116,movie,Black Diamonds,0.0,\N,60,movie,Black Diamonds,Black Diamonds,0,1940,\N,60,"Crime,Drama,Film-Noir",Kathryn Adams,1920,2016,actress,"tt0038366,tt0035279,tt0031302,tt0031455",20
tt0032258,5.0,nm0619254,movie,Black Friday,0.0,\N,70,movie,Black Friday,Black Friday,0,1940,\N,70,"Crime,Drama,Film-Noir",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",25
tt0032280,2.0,nm0062746,movie,The Briggs Family,0.0,\N,68,movie,The Briggs Family,The Briggs Family,0,1940,\N,68,"Crime,Drama",Jane Baxter,1909,1996,actress,"tt0026294,tt0024900,tt0024998,tt0989125",31
tt0032285,3.0,nm0815433,movie,Brother Orchid,0.0,\N,88,movie,Brother Orchid,Brother Orchid,0,1940,\N,88,"Comedy,Crime,Drama",Ann Sothern,1909,2001,"actress,music_department,soundtrack","tt0033803,tt0094315,tt0041587,tt0045435",31
tt0032287,3.0,nm0252327,movie,Ett brott,0.0,\N,92,movie,Ett brott,Ett brott,0,1940,\N,92,"Crime,Drama",Karin Ekelund,1913,1976,"actress,soundtrack,archive_footage","tt0036372,tt0033859,tt0025853,tt0033376",27
tt0032296,2.0,nm0245304,movie,Cafe Hostess,0.0,\N,65,movie,Cafe Hostess,Cafe Hostess,0,1940,\N,65,"Crime,Drama,Thriller",Ann Dvorak,1911,1979,"actress,miscellaneous,soundtrack","tt0023427,tt0028695,tt0026393,tt0023590",29
tt0032299,2.0,nm0828997,movie,Calling Philo Vance,0.0,\N,62,movie,Calling Philo Vance,Calling Philo Vance,0,1940,\N,62,"Crime,Mystery,Thriller",Margot Stevenson,1912,2011,actress,"tt0032299,tt0032550,tt0032476,tt0031937",28
tt0032313,2.0,nm0240178,movie,The Case of the Frightened Lady,0.0,\N,75,movie,The Frightened Lady,The Case of the Frightened Lady,0,1940,\N,75,"Crime,Drama,Mystery",Penelope Dudley-Ward,1914,1982,actress,"tt0032313,tt0027989,tt0033868,tt0036793",26
tt0032315,2.0,nm0792130,movie,Castle on the Hudson,0.0,\N,77,movie,Castle on the Hudson,Castle on the Hudson,0,1940,\N,77,"Crime,Drama",Ann Sheridan,1915,1967,"actress,producer,soundtrack","tt0034946,tt0033149,tt0039666,tt0037273",25
tt0032326,2.0,nm0915913,movie,Charlie Chan's Murder Cruise,0.0,\N,76,movie,Charlie Chan's Murder Cruise,Charlie Chan's Murder Cruise,0,1940,\N,76,"Crime,Mystery",Marjorie Weaver,1913,1994,"actress,soundtrack,archive_footage","tt0035027,tt0036878,tt0034931,tt0032788",27
tt0032343,1.0,nm0054609,movie,City of Chance,0.0,\N,56,movie,City of Chance,City of Chance,0,1940,\N,56,"Comedy,Crime,Drama",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",21
tt0032351,4.0,nm0199268,movie,Four Shall Die,0.0,\N,72,movie,Four Shall Die,Four Shall Die,0,1940,\N,72,"Crime,Horror",Dorothy Dandridge,1922,1965,"actress,soundtrack,archive_footage","tt0046828,tt0053182,tt0045578,tt0050549",18
tt0032356,2.0,nm0387753,movie,Contraband,0.0,\N,80,movie,Blackout,Contraband,0,1940,\N,80,"Crime,Drama,Romance",Valerie Hobson,1917,1998,"actress,writer,soundtrack","tt0026138,tt0038574,tt0041546,tt0027194",23
tt0032358,1.0,nm0399955,movie,Convicted Woman,0.0,\N,65,movie,Convicted Woman,Convicted Woman,0,1940,\N,65,"Action,Crime,Drama",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",24
tt0032365,2.0,nm0180556,movie,Creo en Dios,0.0,\N,105,movie,Creo en Dios,Creo en Dios,0,1941,\N,105,"Crime,Drama",Isabela Corona,1913,1993,"actress,archive_footage","tt0195624,tt0079341,tt0270642,tt0324259",28
tt0032394,3.0,nm0619254,movie,Diamond Frontier,0.0,\N,73,movie,Diamond Frontier,Diamond Frontier,0,1940,\N,73,"Adventure,Crime,Romance",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",25
tt0032404,2.0,nm0721851,movie,Doomed to Die,0.0,\N,68,movie,Doomed to Die,Doomed to Die,0,1940,\N,68,"Crime,Drama,Mystery",Marjorie Reynolds,1917,1997,"actress,soundtrack,archive_footage","tt0039037,tt0034862,tt0032404,tt0043643",23
tt0032409,2.0,nm0512267,movie,Double Alibi,0.0,\N,60,movie,Double Alibi,Double Alibi,0,1940,\N,60,"Adventure,Crime,Mystery",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",30
tt0032416,3.0,nm0206478,movie,Dr. Kildare's Strange Case,0.0,\N,77,movie,Dr. Kildare's Strange Case,Dr. Kildare's Strange Case,0,1940,\N,77,"Crime,Drama",Laraine Day,1920,2007,"actress,soundtrack,archive_footage","tt0032484,tt0038700,tt0038164,tt0042049",20
tt0032420,4.0,nm0291432,movie,Drums of Fu Manchu,0.0,\N,269,movie,Drums of Fu Manchu,Drums of Fu Manchu,0,1940,\N,269,"Action,Adventure,Crime",Gloria Franklin,1923,1984,"actress,music_department,soundtrack","tt0032420,tt0031549,tt0030974,tt0032774",17
tt0032424,7.0,nm0889540,movie,The Earl of Chicago,0.0,\N,87,movie,The Earl of Chicago,The Earl of Chicago,0,1940,\N,87,"Action,Comedy,Crime",Norma Varden,1898,1989,"actress,soundtrack,archive_footage","tt0045810,tt0044079,tt0051201,tt0059742",42
tt0032429,2.0,nm0550782,movie,East of the River,0.0,\N,74,movie,East of the River,East of the River,0,1940,\N,74,"Crime,Drama",Brenda Marshall,1915,1992,"actress,soundtrack,archive_footage","tt0033028,tt0038986,tt0034578,tt0035751",25
tt0032438,2.0,nm0512267,movie,"Ellery Queen, Master Detective",0.0,\N,69,movie,"Ellery Queen, Master Detective","Ellery Queen, Master Detective",0,1940,\N,69,"Adventure,Crime,Drama",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",30
tt0032447,1.0,nm0790454,movie,Escape,0.0,\N,104,movie,Escape,Escape,0,1940,\N,104,"Crime,Drama,Mystery",Norma Shearer,1902,1983,"actress,soundtrack,archive_footage","tt0020827,tt0030418,tt0021885,tt0024865",38
tt0032452,2.0,nm0307549,movie,Familien Olsen,0.0,\N,91,movie,Familien Olsen,Familien Olsen,0,1940,\N,91,"Comedy,Crime,Drama",Maria Garland,1889,1967,"actress,writer","tt0035698,tt0143530,tt2428286,tt0124813",51
tt0032457,2.0,nm0721851,movie,The Fatal Hour,0.0,\N,68,movie,The Fatal Hour,The Fatal Hour,0,1940,\N,68,"Crime,Mystery",Marjorie Reynolds,1917,1997,"actress,soundtrack,archive_footage","tt0039037,tt0034862,tt0032404,tt0043643",23
tt0032482,1.0,nm0112198,movie,The Flying Squad,0.0,\N,64,movie,The Flying Squad,The Flying Squad,0,1940,\N,64,"Crime,Drama",Phyllis Brooks,1915,1995,"actress,soundtrack","tt0028765,tt0030657,tt0031149,tt0030371",25
tt0032485,1.0,nm0686883,movie,Forgotten Girls,0.0,\N,68,movie,Forgotten Girls,Forgotten Girls,0,1940,\N,68,"Crime,Drama",Louise Platt,1915,2003,"actress,soundtrack,archive_footage","tt0031971,tt0032304,tt0032010,tt0032485",25
tt0032499,2.0,nm0265478,movie,A Fugitive from Justice,0.0,\N,53,movie,A Fugitive from Justice,A Fugitive from Justice,0,1940,\N,53,"Crime,Drama",Lucile Fairbanks,1917,1999,"actress,soundtrack,archive_footage","tt0032499,tt0032297,tt0034236,tt0034948",23
tt0032505,2.0,nm0943837,movie,Gambling on the High Seas,0.0,\N,55,movie,Gambling on the High Seas,Gambling on the High Seas,0,1940,\N,55,"Crime,Drama,Film-Noir",Jane Wyman,1917,2007,"actress,writer,producer","tt0081858,tt0043350,tt0047811,tt0037884",23
tt0032508,2.0,nm0811463,movie,Gang War,0.0,\N,63,movie,Gang War,Gang War,0,1940,\N,63,"Crime,Drama,Film-Noir",Gladys Snyder,1920,1998,"actress,soundtrack","tt0032508,tt0033255",20
tt0032509,3.0,nm0485439,movie,Gangs of Chicago,0.0,\N,66,movie,Gangs of Chicago,Gangs of Chicago,0,1940,\N,66,"Crime,Drama",Lola Lane,1906,1981,"actress,soundtrack,archive_footage","tt0020684,tt0025687,tt0030883,tt0024936",34
tt0032528,1.0,nm0723422,movie,Girl in 313,0.0,\N,56,movie,Girl in 313,Girl in 313,0,1940,\N,56,"Crime,Drama,Mystery",Florence Rice,1907,1974,"actress,soundtrack,archive_footage","tt0030120,tt0033402,tt0035378,tt0033426",33
tt0032529,2.0,nm0399955,movie,Girls Under 21,0.0,\N,64,movie,Girls Under 21,Girls Under 21,0,1940,\N,64,"Adventure,Crime,Drama",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",24
tt0032530,1.0,nm0245304,movie,Girls of the Road,0.0,\N,61,movie,Girls of the Road,Girls of the Road,0,1940,\N,61,"Action,Adventure,Crime",Ann Dvorak,1911,1979,"actress,miscellaneous,soundtrack","tt0023427,tt0028695,tt0026393,tt0023590",29
tt0032541,2.0,nm0880210,movie,Golowin geht durch die Stadt,0.0,\N,83,movie,Golowin geht durch die Stadt,Golowin geht durch die Stadt,0,1940,\N,83,"Crime,Romance",Anneliese Uhlig,1918,2017,actress,"tt0071011,tt0033230,tt0035212,tt0241642",22
tt0032555,3.0,nm0504537,movie,The Great Plane Robbery,0.0,\N,61,movie,The Great Plane Robbery,The Great Plane Robbery,0,1940,\N,61,"Adventure,Crime,Drama",Vickie Lester,1915,2001,actress,"tt0030760,tt0035067,tt0030396,tt0030862",25
tt0032557,2.0,nm0580585,movie,The Green Archer,0.0,\N,285,movie,The Green Archer,The Green Archer,0,1940,\N,285,"Action,Adventure,Crime",Iris Meredith,1915,1980,"actress,soundtrack,archive_footage","tt0032557,tt0033142,tt0031312,tt0031773",25
tt0032559,4.0,nm0619254,movie,The Green Hornet Strikes Again!,0.0,\N,293,movie,The Green Hornet Strikes Again!,The Green Hornet Strikes Again!,0,1940,\N,293,"Action,Adventure,Crime",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",25
tt0032572,2.0,nm0428736,movie,Haunted House,0.0,\N,70,movie,Haunted House,Haunted House,0,1940,\N,70,"Comedy,Crime,Drama",Marcia Mae Jones,1924,2007,"actress,soundtrack,archive_footage","tt0070903,tt0028988,tt0031580,tt0037001",16
tt0032584,4.0,nm0663888,movie,Heroes of the Saddle,0.0,\N,56,movie,Heroes of the Saddle,Heroes of the Saddle,0,1940,\N,56,"Action,Crime,Drama",Patsy Parsons,1931,2006,"actress,soundtrack,archive_footage","tt0035575,tt0046639,tt0034432,tt0034279",9
tt0032602,2.0,nm0317519,movie,Hold That Woman!,0.0,\N,67,movie,Hold That Woman!,Hold That Woman!,0,1940,\N,67,"Comedy,Crime,Romance",Frances Gifford,1920,1994,"actress,archive_footage","tt0036414,tt0034798,tt0032602,tt0033776",20
tt0032607,2.0,nm0512267,movie,Honeymoon Deferred,0.0,\N,59,movie,Honeymoon Deferred,Honeymoon Deferred,0,1940,\N,59,"Comedy,Crime,Film-Noir",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",30
tt0032609,2.0,nm0000910,movie,The House Across the Bay,0.0,\N,88.0,movie,The House Across the Bay,The House Across the Bay,0,1940,\N,88,"Comedy,Crime,Drama",Joan Bennett,1910,1990,"actress,soundtrack,archive_footage","tt0076786,tt0038057,tt0037469,tt0024264",30
tt0032618,2.0,nm0174049,movie,I Take This Oath,0.0,\N,67.0,movie,I Take This Oath,I Take This Oath,0,1940,\N,67,"Crime,Drama",Joyce Compton,1907,1997,"actress,soundtrack,archive_footage","tt0028597,tt0037595,tt0033382,tt0028405",33
tt0032620,1.0,nm0957936,movie,I Was an Adventuress,0.0,\N,81.0,movie,I Was an Adventuress,I Was an Adventuress,0,1940,\N,81,"Comedy,Crime,Drama",Vera Zorina,1917,2003,"actress,soundtrack,archive_footage","tt0032620,tt0033851,tt0036832,tt0030194",23
tt0032626,2.0,nm0071405,movie,Ihr Privatsekretär,0.0,\N,88.0,movie,Ihr Privatsekretär,Ihr Privatsekretär,0,1940,\N,88,"Comedy,Crime",Fita Benkhoff,1901,1967,"actress,soundtrack","tt0049003,tt0032498,tt0049183,tt0033632",39
tt0032641,2.0,nm0399955,movie,Island of Doomed Men,0.0,\N,68.0,movie,Island of Doomed Men,Island of Doomed Men,0,1940,\N,68,"Crime,Drama,Thriller",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",24
tt0032643,1.0,nm0792130,movie,It All Came True,0.0,\N,97.0,movie,It All Came True,It All Came True,0,1940,\N,97,"Comedy,Crime,Drama",Ann Sheridan,1915,1967,"actress,producer,soundtrack","tt0034946,tt0033149,tt0039666,tt0037273",25
tt0032651,2.0,nm0483787,movie,Johnny Apollo,0.0,\N,94.0,movie,Johnny Apollo,Johnny Apollo,0,1940,\N,94,"Crime,Drama,Film-Noir",Dorothy Lamour,1914,1996,"actress,soundtrack,archive_footage","tt0092796,tt0032993,tt0057007,tt0039645",26
tt0032690,3.0,nm0949961,movie,The Last Alarm,0.0,\N,61.0,movie,The Last Alarm,The Last Alarm,0,1940,\N,61,"Action,Adventure,Crime",Polly Ann Young,1908,1997,actress,"tt0031817,tt0033190,tt0025455,tt0032139",32
tt0032693,3.0,nm0161425,movie,Law and Disorder,0.0,\N,74.0,movie,Law and Disorder,Law and Disorder,0,1940,\N,74,"Comedy,Crime,Thriller",Diana Churchill,1913,1994,"actress,archive_footage","tt0040761,tt0030247,tt0041469,tt0063820",27
tt0032701,1.0,nm0000012,movie,The Letter,0.0,\N,95.0,movie,The Letter,The Letter,0,1940,\N,95,"Crime,Drama,Film-Noir",Bette Davis,1908,1989,"actress,make_up_department,producer","tt0042192,tt0056687,tt0031210,tt0035140",32
tt0032725,3.0,nm0611368,movie,The Lone Wolf Meets a Lady,0.0,\N,71.0,movie,The Lone Wolf Meets a Lady,The Lone Wolf Meets a Lady,0,1940,\N,71,"Comedy,Crime,Drama",Jean Muir,1911,1996,"actress,soundtrack","tt0028907,tt0027207,tt0028993,tt0024786",29
tt0032726,3.0,nm0675127,movie,The Lone Wolf Strikes,0.0,\N,67.0,movie,The Lone Wolf Strikes,The Lone Wolf Strikes,0,1940,\N,67,"Comedy,Crime,Drama",Joan Perry,1911,1996,"actress,soundtrack","tt0028782,tt0028013,tt0026186,tt0030793",29
tt0032748,2.0,nm0736939,movie,The Man Who Wouldn't Talk,0.0,\N,74.0,movie,The Man Who Wouldn't Talk,The Man Who Wouldn't Talk,0,1940,\N,74,"Crime,Drama",Jean Rogers,1916,1991,"actress,soundtrack,archive_footage","tt0027623,tt0032325,tt0033227,tt0038618",24
tt0032755,5.0,nm0483165,movie,Mannen som alla ville mörda,0.0,\N,97.0,movie,Mannen som alla ville mörda,Mannen som alla ville mörda,0,1940,\N,97,Crime,Helfrid Lambert,1869,1954,"actress,soundtrack","tt0184672,tt0032755,tt0003583,tt7475824",71
tt0032763,2.0,nm0422436,movie,Marked Men,0.0,\N,66.0,movie,Marked Men,Marked Men,0,1940,\N,66,"Action,Crime,Mystery",Isabel Jewell,1907,1972,"actress,soundtrack,archive_footage","tt0031381,tt0039211,tt0027075,tt0023911",33
tt0032783,3.0,nm0399955,movie,Men Without Souls,0.0,\N,62.0,movie,Men Without Souls,Men Without Souls,0,1940,\N,62,"Action,Crime,Drama",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",24
tt0032788,2.0,nm0915913,movie,Michael Shayne: Private Detective,0.0,\N,77.0,movie,Michael Shayne: Private Detective,Michael Shayne: Private Detective,0,1940,\N,77,"Comedy,Crime,Drama",Marjorie Weaver,1913,1994,"actress,soundtrack,archive_footage","tt0035027,tt0036878,tt0034931,tt0032788",27
tt0032790,2.0,nm0721851,movie,Midnight Limited,0.0,\N,61.0,movie,Midnight Limited,Midnight Limited,0,1940,\N,61,"Action,Adventure,Crime",Marjorie Reynolds,1917,1997,"actress,soundtrack,archive_footage","tt0039037,tt0034862,tt0032404,tt0043643",23
tt0032796,2.0,nm0371123,movie,Millionaires in Prison,0.0,\N,64.0,movie,Millionaires in Prison,Millionaires in Prison,0,1940,\N,64,"Crime,Drama",Linda Hayes,1918,1995,"actress,soundtrack,archive_footage","tt0031370,tt0032622,tt0031641,tt2381111",22
tt0032803,2.0,nm0463152,movie,Bokuseki,0.0,\N,124.0,movie,Bokuseki,Bokuseki,0,1940,\N,124,"Action,Crime",Michiyo Kogure,1918,1990,"actress,soundtrack,archive_footage","tt0185883,tt0048579,tt0049710,tt0049888",22
tt0032806,2.0,nm0550782,movie,Money and the Woman,0.0,\N,67.0,movie,Money and the Woman,Money and the Woman,0,1940,\N,67,"Crime,Drama",Brenda Marshall,1915,1992,"actress,soundtrack,archive_footage","tt0033028,tt0038986,tt0034578,tt0035751",25
tt0032832,6.0,nm0623606,movie,Mysterious Doctor Satan,0.0,\N,267.0,movie,Mysterious Doctor Satan,Mysterious Doctor Satan,0,1940,\N,267,"Action,Adventure,Crime",Ella Neal,1920,1991,"actress,archive_footage","tt0032832,tt0033442,tt0032809,tt0035400",20
tt0032843,2.0,nm0387556,movie,A Night at Earl Carroll's,0.0,\N,62.0,movie,A Night at Earl Carroll's,A Night at Earl Carroll's,0,1940,\N,62,"Comedy,Crime,Musical",Rose Hobart,1906,2000,"actress,soundtrack,archive_footage","tt0022835,tt0037611,tt0021074,tt0033747",34
tt0032876,2.0,nm0517578,movie,Opened by Mistake,0.0,\N,67.0,movie,Opened by Mistake,Opened by Mistake,0,1940,\N,67,"Comedy,Crime,Mystery",Janice Logan,1915,1965,actress,"tt0032412,tt0032876,tt0221249,tt0032077",25
tt0032890,2.0,nm0197713,movie,Parole Fixer,0.0,\N,68.0,movie,Parole Fixer,Parole Fixer,0,1940,\N,68,"Action,Crime,Drama",Virginia Dale,1917,1994,"actress,soundtrack,archive_footage","tt0034862,tt0031221,tt0031031,tt0040296",23
tt0032908,1.0,nm0054609,movie,Pier 13,0.0,\N,64.0,movie,Pier 13,Pier 13,0,1940,\N,64,"Crime,Mystery",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",21
tt0032958,2.0,nm0951063,movie,Queen of the Mob,0.0,\N,61.0,movie,Queen of the Mob,Queen of the Mob,0,1940,\N,61,"Crime,Drama",Blanche Yurka,1887,1974,"actress,archive_footage","tt0027075,tt0036377,tt0036731,tt0036672",53
tt0033013,3.0,nm0057412,movie,The Saint Takes Over,0.0,\N,69.0,movie,The Saint Takes Over,The Saint Takes Over,0,1940,\N,69,"Crime,Mystery",Wendy Barrie,1912,1978,"actress,soundtrack,archive_footage","tt0033650,tt0031890,tt0033517,tt0033013",28
tt0033014,3.0,nm0721748,movie,The Saint's Double Trouble,0.0,\N,67.0,movie,The Saint's Double Trouble,The Saint's Double Trouble,0,1940,\N,67,"Action,Crime,Drama",Helene Reynolds,1914,1990,actress,"tt0035979,tt0031455,tt0035272,tt0035027",26
tt0033032,1.0,nm0723422,movie,The Secret Seven,0.0,\N,62.0,movie,The Secret Seven,The Secret Seven,0,1940,\N,62,"Action,Crime,Drama",Florence Rice,1907,1974,"actress,soundtrack,archive_footage","tt0030120,tt0033402,tt0035378,tt0033426",33
tt0033033,1.0,nm0907612,movie,Secrets of a Model,0.0,\N,65.0,movie,Secrets of a Model,Secrets of a Model,0,1940,\N,65,"Crime,Drama",Cheryl Walker,1918,1971,"actress,miscellaneous,soundtrack","tt0038757,tt0038682,tt0039899,tt0033033",22
tt0033040,2.0,nm0096458,movie,The Shadow,0.0,\N,285.0,movie,The Shadow,The Shadow,0,1940,\N,285,"Action,Adventure,Crime",Veda Ann Borg,1915,1973,"actress,soundtrack,archive_footage","tt0037913,tt0029080,tt0039169,tt0053580",25
tt0033069,3.0,nm0732626,movie,So You Won't Talk,0.0,\N,69.0,movie,So You Won't Talk,So You Won't Talk,0,1940,\N,69,"Comedy,Crime",Frances Robinson,1916,1971,actress,"tt0033553,tt0033848,tt0061749,tt0033990",24
tt0033082,3.0,nm0002068,movie,South of Pago Pago,0.0,\N,98.0,movie,South of Pago Pago,South of Pago Pago,0,1940,\N,98,"Action,Adventure,Crime",Frances Farmer,1913,1970,"actress,writer,soundtrack","tt0032481,tt0029675,tt0035360,tt0028817",27
tt0033107,3.0,nm0848172,movie,Stranger on the Third Floor,0.0,\N,64.0,movie,Stranger on the Third Floor,Stranger on the Third Floor,0,1940,\N,64,"Crime,Drama,Film-Noir",Margaret Tallichet,1914,1991,"actress,archive_footage","tt0033107,tt0030052,tt0033766,tt0030184",26
tt0033145,2.0,nm0426089,movie,The Golden Fleecing,0.0,\N,68.0,movie,The Golden Fleecing,The Golden Fleecing,0,1940,\N,68,"Comedy,Crime,Romance",Rita Johnson,1913,1965,"actress,soundtrack,archive_footage","tt0040160,tt0040798,tt0033348,tt0033712",27
tt0033148,2.0,nm0130829,movie,They Came by Night,0.0,\N,73.0,movie,They Came by Night,They Came by Night,0,1940,\N,73,"Crime,Drama",Phyllis Calvert,1915,2002,"actress,archive_footage","tt0045654,tt0049067,tt0053149,tt0039594",25
tt0033149,3.0,nm0792130,movie,They Drive by Night,0.0,\N,95.0,movie,They Drive by Night,They Drive by Night,0,1940,\N,95,"Crime,Drama,Film-Noir",Ann Sheridan,1915,1967,"actress,producer,soundtrack","tt0034946,tt0033149,tt0039666,tt0037273",25
tt0033161,3.0,nm0733540,movie,Three Silent Men,0.0,\N,72.0,movie,Three Silent Men,Three Silent Men,0,1940,\N,72,"Crime,Drama,Film-Noir",Patricia Roc,1915,2003,"actress,archive_footage","tt0038250,tt0040667,tt0043409,tt0041744",25
tt0033194,2.0,nm0350486,movie,Two for Danger,0.0,\N,73.0,movie,Two for Danger,Two for Danger,0,1940,\N,73,"Comedy,Crime",Greta Gynt,1916,2000,"actress,soundtrack,archive_footage","tt0039883,tt0031208,tt0045092,tt0040199",24
tt0033244,2.0,nm0313438,movie,The Way of All Flesh,0.0,\N,86.0,movie,The Way of All Flesh,The Way of All Flesh,0,1940,\N,86,"Crime,Drama,Romance",Gladys George,1900,1954,"actress,soundtrack,archive_footage","tt0031867,tt0033870,tt0036868,tt0043625",40
tt0033257,2.0,nm0057412,movie,Who Killed Aunt Maggie?,0.0,\N,70.0,movie,Who Killed Aunt Maggie?,Who Killed Aunt Maggie?,0,1940,\N,70,"Crime,Mystery",Wendy Barrie,1912,1978,"actress,soundtrack,archive_footage","tt0033650,tt0031890,tt0033517,tt0033013",28
